0.5	1.3571465815300587	1.	0.029958595682840983
1.5	1.3406874508467816	1.	0.019370134020827323
2.5	1.2743631502950215	1.	0.07864442980629971
3.5	1.085829212195184	1.	0.08206259059394438
4.5	0.8597940533810551	1.	0.024859263889502436
5.5	0.6858066245807171	1.	0.04108216482935839
6.5	0.5783771942047294	1.	0.07802380491339633
7.5	0.5234196681814997	1.	0.09687250545286866
8.5	0.4891075954036531	1.	0.10170099545408176
9.5	0.47397257987767366	1.	0.1048171871319063
10.5	0.464884141039486	1.	0.10317753108516275
11.5	0.4581839828340673	1.	0.10361335502599528
12.5	0.45847892178381866	1.	0.10552971858306825
13.5	0.45807417978769904	1.	0.10539907318646502
14.5	0.4617648350985649	1.	0.10462252660007909
15.5	0.47159586883372195	1.	0.11044804997139468
17.	0.46931877295581825	2.	0.10615195138666433
19.	0.47624596489918225	2.	0.10807219084948438
21.	0.49496911376563274	2.	0.11342930949953317
23.	0.5045230941542524	2.	0.1182032036796741
25.	0.5016745542109499	2.	0.1104542593113017
28.	0.528699175185041	4.	0.11180046175886968
32.	0.546006702703794	4.	0.11706975752783036
36.	0.5687018629558245	4.	0.11952128503331921
40.	0.5872904451611716	4.	0.12386469714911413
46.	0.6247360565775808	8.	0.10161155871485006
