  0.25000000000000000       1.68425892735745266E-003
  0.75000000000000000       1.04826504327364452E-002
   1.2500000000000000       3.10788559243951878E-002
   1.7500000000000000       5.32637436226691269E-002
   2.2500000000000000       6.62967080593190039E-002
   2.7500000000000000       6.96290535811493888E-002
   3.2500000000000000       6.69950625657414478E-002
   3.7500000000000000       6.28925343153665939E-002
   4.2500000000000000       5.68112508287052648E-002
   4.7500000000000000       5.16218943328811963E-002
   5.2500000000000000       4.51058471172826880E-002
   5.7500000000000000       4.40624937857526378E-002
   7.0000000000000000       4.01268040013276414E-002
   9.0000000000000000       3.44727570182094059E-002
   11.000000000000000       2.81419461812425810E-002
   13.000000000000000       2.95173954172797959E-002
   15.000000000000000       3.14295327552986531E-002
   17.000000000000000       2.60728702010968906E-002
   19.000000000000000       1.49850363036303693E-002

