    0.500E+00  0.321E-02 
    0.150E+01  0.306E-01 
    0.250E+01  0.688E-01 
    0.350E+01  0.805E-01 
    0.450E+01  0.591E-01 
    0.550E+01  0.437E-01 
    0.650E+01  0.260E-01 
    0.750E+01  0.156E-01 
    0.850E+01  0.131E-01 
    0.950E+01  0.143E-01 
    0.105E+02  0.918E-02 
    0.115E+02  0.381E-02 
    0.125E+02  0.449E-02 
    0.135E+02  0.104E-02 
    0.145E+02  0.314E-02 
    0.155E+02  0.367E-02 
    0.185E+02  0.335E-02 
    0.215E+02  0.678E-02 
    0.245E+02  0.371E-02 
    0.275E+02  0.345E-02 
    0.305E+02  0.610E-02 
    0.335E+02  0.374E-02 
    0.365E+02  0.470E-02 
    0.395E+02  0.768E-02 
    0.425E+02  0.521E-02 
    0.455E+02  0.395E-02 
    0.485E+02  0.262E-02 
    0.515E+02  0.433E-02 
    0.545E+02  0.207E-02 
    0.575E+02  0.319E-02 
    0.605E+02  0.313E-02 
    0.635E+02  0.373E-02 
    0.665E+02  0.279E-02 
    0.695E+02  0.370E-02 
    0.725E+02  0.184E-02 
    0.755E+02  0.112E-02 
    0.785E+02  0.245E-02 
    0.815E+02  0.268E-02 
    0.845E+02  0.181E-02 
    0.875E+02  0.197E-02 
    0.905E+02  0.213E-02 
    0.935E+02  0.219E-02 
    0.965E+02  0.261E-02 
    0.995E+02  0.552E-03 
