0.25	0.30129	0.00359
0.75	 0.45255	0.00523
1.25	 0.58678	0.00669
1.75	0.68001	0.00785
2.25	0.6896	0.00818
2.75	0.62412	0.00777
3.25	0.51845	0.00684
3.75	 0.41841	0.00603
4.25	0.33328	0.00552
4.75	0.2773	0.00537
5.5	0.23998	0.00482
6.5	0.21341	0.00547
7.5	 0.19888	0.00631
8.5	0.20247	0.00802
10	0.2033	0.00595
14	0.25327	0.01402
18	0.31247	0.03182
22	0.397	0.06333
26	0.44465	0.09452
30	0.37179	0.12542
34	0.29476	0.1561
38	0.33747	0.18507
42	0.42094	0.28665
